bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,price
4.0,1.75,1770,9375,1.0,4,507000.0
4.0,2.5,2570,9000,1.0,4,287500.0
3.0,3.0,3450,16200,2.0,3,688000.0
3.0,2.0,1670,7700,1.0,3,424000.0
3.0,1.75,1050,6150,1.5,4,400000.0
4.0,2.5,1910,7683,2.0,3,620000.0
3.0,1.0,910,7700,1.0,4,300000.0
5.0,2.25,2480,12070,2.0,3,615000.0
2.0,1.5,1820,8867,2.0,3,206000.0
4.0,2.5,2920,7700,2.0,3,515500.0
5.0,2.25,1870,11411,1.0,4,554000.0
4.0,3.5,3810,9792,2.0,3,825000.0
4.0,2.25,2190,4080,2.0,3,855000.0
3.0,2.5,1730,6368,2.0,3,315000.0
5.0,2.5,2220,9360,1.0,4,299000.0
3.0,1.5,1320,8114,1.0,3,650000.0
3.0,1.75,1510,4800,1.0,3,465000.0
3.0,2.0,2120,4080,2.0,3,535000.0
2.0,2.0,1690,4500,1.0,3,564000.0
3.0,3.5,1360,1419,2.0,3,515000.0
4.0,2.5,3250,5000,2.0,3,580000.0
3.0,2.25,1490,1294,2.0,3,309000.0
3.0,1.75,1930,6360,1.0,3,536751.0
4.0,2.5,2020,5501,2.0,3,415000.0
3.0,2.25,1584,2800,2.0,3,267000.0
4.0,2.5,3170,8523,2.0,3,820000.0
4.0,2.75,3870,10046,2.0,3,1399950.0
2.0,2.5,1430,923,3.0,3,485000.0
3.0,3.25,1380,1120,3.0,3,482000.0
4.0,2.5,2610,4595,2.0,3,535000.0
3.0,3.25,1540,1428,3.0,3,690000.0
3.0,2.5,1940,9000,1.0,4,576000.0
3.0,2.5,2160,3000,1.5,3,378750.0
4.0,1.75,1530,8750,1.5,4,269900.0
3.0,2.0,1440,7210,1.0,3,210000.0
4.0,2.5,2640,8625,2.0,3,429900.0
4.0,3.25,3620,5131,2.0,4,1525000.0
4.0,2.5,2850,4650,2.0,3,360000.0
2.0,1.0,1260,4377,1.0,4,405000.0
3.0,1.75,1610,11200,1.0,3,450000.0
3.0,2.0,1360,5980,1.5,3,703000.0
4.0,2.5,2496,8058,2.0,3,661000.0
4.0,2.25,2160,9593,1.0,3,580000.0
3.0,1.0,1320,3625,2.0,3,464000.0
2.0,2.5,2540,7089,2.0,3,945000.0
4.0,3.0,2620,18362,1.0,4,659500.0
3.0,1.5,1140,8340,1.0,3,200000.0
3.0,2.0,1790,42399,1.0,4,280000.0
4.0,2.5,2440,3600,2.5,4,1325000.0
3.0,2.0,2140,7200,1.0,4,346150.0
3.0,1.0,1330,5412,2.0,5,197500.0
4.0,2.5,2590,7910,2.0,3,799000.0
4.0,4.5,4750,13912,2.0,3,1309500.0
2.0,1.0,1620,9205,1.0,5,350000.0
4.0,2.5,2440,34290,2.0,3,720000.0
3.0,2.75,2020,10744,1.0,5,519000.0
3.0,1.5,1470,7200,2.0,4,590300.0
5.0,4.75,5990,10450,2.0,3,2200000.0
6.0,2.75,2520,9324,1.0,4,410000.0
2.0,1.75,1440,4225,1.0,3,437000.0
3.0,2.25,1640,7350,1.0,3,221000.0
4.0,2.25,2150,20181,1.0,3,380000.0
2.0,1.0,1570,8210,1.0,4,506000.0
4.0,1.0,1980,10350,1.0,4,395000.0
3.0,1.0,1210,4731,1.5,3,285000.0
3.0,1.75,1900,3000,1.5,5,311000.0
3.0,1.75,1940,219527,1.0,3,520000.0
3.0,1.75,1310,8065,1.0,4,435000.0
2.0,1.0,990,39964,1.0,2,120000.0
3.0,3.5,3870,3819,2.0,3,1440000.0
3.0,2.0,1340,4320,1.0,3,186000.0
4.0,2.25,2160,5600,1.0,5,756000.0
4.0,2.0,2080,13510,1.0,3,248000.0
3.0,2.0,1300,11374,1.5,5,287000.0
4.0,2.5,2610,8031,2.0,3,510000.0
3.0,1.0,1050,8498,1.0,4,249000.0
3.0,2.5,2480,6112,2.0,3,340000.0
4.0,2.25,1820,8255,1.5,4,399888.0
3.0,1.75,1170,8740,1.0,4,440000.0
4.0,2.25,2370,6000,1.0,3,899000.0
5.0,3.75,3090,7415,2.0,3,540500.0
3.0,1.75,2310,11200,1.0,4,385000.0
4.0,2.25,2060,10358,1.0,4,558000.0
3.0,2.0,2540,237402,1.0,3,600000.0
4.0,2.5,2400,7693,2.0,3,450000.0
3.0,1.0,1320,8450,1.0,3,232500.0
2.0,1.0,790,6600,1.0,3,436000.0
4.0,2.0,1790,14690,1.0,4,240000.0
3.0,2.25,1820,7326,2.0,3,489950.0
6.0,2.0,1670,3000,1.0,5,680000.0
5.0,3.5,3990,9938,2.0,3,1068000.0
3.0,2.0,1430,6000,1.0,5,352450.0
4.0,2.0,2030,103672,1.0,4,335000.0
4.0,1.75,1290,3060,2.0,4,549000.0
4.0,3.5,3820,13224,2.0,3,1240000.0
4.0,3.25,2520,3360,1.5,4,618250.0
5.0,3.0,3880,13000,2.0,3,1815000.0
2.0,1.75,1590,5136,1.5,3,850000.0
5.0,2.0,3530,9385,1.5,3,930000.0
3.0,2.5,1610,4611,2.0,3,505000.0
4.0,2.5,3280,209088,2.0,3,925000.0
3.0,1.75,1860,15681,1.0,4,275000.0
3.0,1.75,1840,5000,1.0,4,499000.0
3.0,2.5,2120,7201,2.0,3,507000.0
4.0,2.5,2270,9247,1.0,5,619850.0
3.0,2.5,2840,48716,1.0,3,500000.0
4.0,1.5,1220,9600,1.0,3,310000.0
4.0,2.5,2310,4079,2.0,3,646000.0
3.0,1.75,1840,7300,1.0,3,265000.0
3.0,2.5,950,1110,2.0,3,475000.0
4.0,2.25,3070,8400,2.0,4,600000.0
3.0,2.0,1730,38884,1.0,3,470000.0
2.0,1.0,920,8341,1.0,3,319950.0
3.0,2.75,3200,6699,2.0,3,712000.0
4.0,2.75,3010,15992,2.0,3,775000.0
3.0,2.25,1600,10240,1.0,3,390000.0
4.0,2.5,2840,11044,2.0,3,585000.0
3.0,2.5,2430,10500,2.0,3,1027000.0
3.0,1.75,1750,11461,2.0,4,232603.0
3.0,2.25,1240,949,3.0,3,543000.0
3.0,3.25,1530,1612,3.0,3,607500.0
3.0,3.5,3390,10078,2.0,3,750000.0
3.0,2.5,2320,6775,1.0,3,728050.0
4.0,2.5,2650,6884,2.0,3,734990.0
3.0,2.5,2238,7209,2.0,3,330000.0
4.0,2.5,2620,7553,2.0,3,605000.0
3.0,2.75,1910,7280,1.0,3,441000.0
4.0,2.5,3040,6587,2.0,3,650000.0
7.0,3.5,4640,15235,2.0,3,1950000.0
3.0,1.0,1500,4000,1.0,3,395000.0
1.0,0.75,380,15000,1.0,3,245000.0
4.0,3.5,2970,14486,2.0,3,905000.0
4.0,3.25,3030,9273,2.0,5,660000.0
4.0,2.5,1890,12236,1.0,3,378000.0
2.0,1.0,1040,3600,1.0,4,600000.0
4.0,2.5,2090,10306,2.0,3,632500.0
2.0,2.0,1680,5756,2.0,4,210000.0
2.0,2.5,2770,7781,2.0,3,754800.0
2.0,1.0,1020,5130,1.0,4,175000.0
3.0,2.25,1470,4653,2.0,4,455000.0
3.0,2.0,1430,3480,1.0,3,450000.0
4.0,1.75,2050,10920,1.0,3,790000.0
4.0,1.0,2080,5500,1.0,3,480000.0
3.0,2.25,2870,8170,2.0,3,850000.0
4.0,3.25,3940,27591,2.0,3,725000.0
3.0,1.5,1520,4288,1.0,3,380000.0
3.0,1.5,1700,14133,1.0,4,979000.0
3.0,2.25,1940,11612,1.0,4,359950.0
4.0,2.25,2870,5453,2.0,4,665900.0
3.0,3.25,3240,8338,2.0,3,812000.0
3.0,1.0,1150,7156,1.0,4,203000.0
3.0,1.5,1440,28516,1.0,4,456000.0
5.0,2.5,2200,4080,1.5,5,547000.0
3.0,2.0,1470,8089,1.0,3,280000.0
2.0,1.75,1760,4400,1.0,4,640000.0
3.0,1.75,1780,8085,1.0,3,477000.0
4.0,2.25,2450,21000,1.0,4,455000.0
3.0,3.5,1890,1710,2.0,3,587206.0
3.0,2.5,2540,5612,2.0,3,425000.0
4.0,1.0,1360,6000,1.5,3,511500.0
2.0,2.0,1310,2841,2.0,3,218000.0
3.0,2.0,1510,7884,1.0,3,332000.0
3.0,1.5,1860,60960,1.0,4,291000.0
4.0,2.0,2200,7700,1.0,3,279000.0
4.0,2.5,3360,11548,2.0,3,950000.0
3.0,2.75,2470,10125,2.0,3,970500.0
2.0,1.0,1260,3960,1.0,3,412000.0
3.0,1.0,1430,10005,1.5,4,400000.0
3.0,2.25,1230,7420,1.5,5,200000.0
4.0,2.5,2320,11717,2.0,3,397000.0
4.0,2.5,3290,6628,2.0,3,715000.0
4.0,2.5,2550,4770,2.0,3,371000.0
3.0,2.5,1870,5013,2.0,3,458000.0
5.0,3.0,3110,12429,1.0,3,436500.0
3.0,2.5,1820,8085,2.0,3,329950.0
3.0,3.25,3050,18892,1.0,4,950000.0
4.0,2.0,1890,6302,2.0,3,282000.0
1.0,1.0,800,16306,1.0,2,250000.0
6.0,4.25,6900,244716,2.0,4,1135000.0
4.0,1.75,2670,189486,2.0,3,400000.0
5.0,2.75,3260,11700,1.0,3,681500.0
2.0,1.0,860,6600,1.0,5,200000.0
5.0,4.0,3366,7800,2.5,3,1300000.0
5.0,3.25,3840,4800,3.0,3,1462497.0
4.0,4.5,3850,13551,2.0,3,995000.0
4.0,2.5,2040,8265,2.0,3,355000.0
3.0,2.25,1790,10209,1.0,3,425000.0
4.0,3.0,3740,30884,2.0,3,869000.0
3.0,3.25,2660,4000,2.0,3,915000.0
3.0,2.25,3230,17833,2.0,4,2110000.0
4.0,2.0,3140,10437,1.0,4,925000.0
6.0,4.5,5480,10800,2.0,4,2400000.0
3.0,1.0,1160,3750,1.5,3,390000.0
3.0,2.25,1860,11227,2.0,3,330000.0
4.0,3.0,1630,7626,1.0,5,482500.0
3.0,2.25,1750,1879,3.0,3,525000.0
3.0,1.0,1300,8160,1.0,4,237000.0
3.0,1.0,960,7314,1.0,5,205000.0
3.0,2.5,1850,7777,2.0,5,623000.0
4.0,2.75,3260,4900,2.0,3,565000.0
4.0,2.25,2420,7927,1.0,4,400000.0
3.0,1.0,1460,10000,1.5,3,405000.0
4.0,3.0,2240,8504,2.0,3,337000.0
2.0,1.0,1240,27042,1.0,3,355000.0
3.0,2.25,2060,9552,1.0,4,885000.0
5.0,2.75,2280,10319,1.0,3,420000.0
4.0,2.5,2510,6853,2.0,3,448000.0
4.0,2.75,3150,7035,2.0,3,800000.0
5.0,2.25,2780,10192,2.0,4,830000.0
6.0,1.75,2380,4080,2.0,3,725000.0
3.0,2.25,2140,3000,2.0,3,780000.0
2.0,1.0,840,4239,1.0,3,325000.0
4.0,2.25,2170,9665,1.0,4,488800.0
4.0,3.5,4410,36200,2.0,3,1320000.0
4.0,2.0,2120,11479,1.0,4,489000.0
7.0,5.5,6630,13782,2.0,3,1240000.0
3.0,2.75,3290,22649,2.0,4,595000.0
5.0,2.25,2290,7420,1.0,3,359900.0
3.0,3.0,4910,43560,2.0,4,1080000.0
4.0,2.75,3730,8014,2.0,3,925000.0
3.0,2.5,2440,4800,2.0,3,625000.0
3.0,2.5,2570,4600,2.0,3,339990.0
4.0,2.5,2970,4400,2.0,3,775950.0
5.0,3.0,2630,3149,2.0,3,420000.0
3.0,3.25,1530,1565,2.0,3,654000.0
3.0,3.5,3690,8837,2.0,3,725000.0
2.0,1.0,1230,1820,2.0,4,375000.0
3.0,2.5,2200,20000,1.0,3,1100000.0
4.0,2.25,2330,8994,2.0,3,639500.0
4.0,2.0,2160,6300,1.5,4,849000.0
4.0,1.5,1550,9176,1.0,3,418000.0
4.0,1.75,1780,2788,1.0,4,442900.0
3.0,1.75,2610,5544,1.5,3,750000.0
3.0,2.5,3290,6830,2.0,3,930000.0
2.0,1.75,1330,6000,1.0,4,565000.0
4.0,3.5,3530,14406,2.0,3,874150.0
4.0,2.5,2090,6023,2.0,3,545000.0
4.0,2.5,2040,8400,1.0,3,500000.0
4.0,2.5,2370,10083,2.0,5,687000.0
4.0,2.5,2810,10613,2.0,3,810000.0
3.0,2.5,2050,40003,1.0,4,439500.0
3.0,1.75,2870,5000,1.5,4,802000.0
4.0,2.5,2130,7300,1.0,4,732600.0
4.0,2.5,2580,6260,2.0,3,374000.0
4.0,2.5,2380,13550,2.0,3,330000.0
4.0,2.0,1940,25600,1.0,1,365000.0
2.0,2.0,1610,17600,2.0,3,290900.0
3.0,2.5,2060,5750,1.0,3,577000.0
2.0,1.0,1010,3000,1.0,4,280000.0
4.0,2.5,2810,11120,2.0,3,675000.0
3.0,2.25,2380,11824,1.0,4,800000.0
2.0,1.0,1060,7200,1.0,4,299995.0
3.0,1.75,1560,7207,1.0,3,440000.0
2.0,1.75,1500,8645,1.0,4,249500.0
2.0,1.0,970,4560,1.0,4,690000.0
3.0,1.0,1170,11100,1.0,4,235000.0
3.0,2.5,2280,7417,2.0,3,320000.0
7.0,3.0,2800,9569,1.0,3,350000.0
4.0,1.5,1150,9360,1.5,3,334000.0
6.0,3.0,2180,7956,2.0,3,235000.0
4.0,2.5,2520,7253,2.0,3,442000.0
3.0,1.75,1760,7482,1.0,4,264000.0
2.0,1.0,1180,6552,1.0,4,275000.0
2.0,1.5,950,4625,1.0,4,430000.0
3.0,2.5,1900,3255,2.0,3,550000.0
4.0,2.5,2300,6158,2.0,3,775000.0
6.0,2.75,2660,8400,1.0,5,603500.0
3.0,1.0,1530,389126,1.5,4,230000.0
4.0,2.5,1850,5040,1.0,3,449000.0
4.0,3.5,4230,20377,2.0,3,2075000.0
3.0,2.0,1200,5029,1.0,3,420000.0
4.0,2.25,2270,5102,1.0,5,735000.0
3.0,1.5,1090,9600,1.0,4,200000.0
3.0,2.75,1100,750,2.0,3,286000.0
3.0,2.5,1640,1269,3.0,3,579000.0
3.0,3.75,1950,8625,1.0,3,345100.0
3.0,1.75,1660,10150,1.5,3,350000.0
3.0,1.0,880,9238,1.5,5,291500.0
3.0,2.5,1500,1375,2.0,3,649950.0
3.0,2.0,1890,1599,2.0,3,458500.0
3.0,1.0,1150,5100,2.0,3,500000.0
3.0,2.5,2430,15264,2.0,3,362300.0
4.0,1.75,2110,7208,1.0,3,324000.0
3.0,2.0,2950,12196,2.0,4,495000.0
3.0,2.25,1650,2958,2.0,3,233500.0
3.0,2.25,2110,11319,2.0,4,479000.0
4.0,2.25,2010,19000,2.0,4,322200.0
4.0,2.5,3030,29163,2.0,3,835000.0
3.0,1.0,1270,8400,1.0,3,347000.0
3.0,1.75,1610,8613,1.0,5,725000.0
3.0,1.0,1140,4200,2.0,4,345000.0
3.0,2.5,2110,4118,2.0,3,345950.0
3.0,1.75,1840,8086,1.0,4,550000.0
3.0,1.75,1560,5223,1.0,4,399950.0
3.0,1.75,1840,7412,1.0,4,269500.0
4.0,2.5,1830,7345,1.0,4,494000.0
4.0,1.75,2120,7420,1.0,4,453000.0
3.0,1.75,1600,10280,1.0,3,442500.0
4.0,1.75,1450,8891,1.5,3,235000.0
3.0,1.75,1880,12821,1.0,3,389800.0
3.0,1.75,1270,8100,1.0,3,346000.0
4.0,1.5,1720,6417,1.0,3,360000.0
4.0,2.5,2400,7351,2.0,3,650000.0
3.0,1.0,1150,8145,1.0,4,290000.0
2.0,1.0,870,11100,1.0,3,234000.0
4.0,2.5,2000,37045,2.0,3,260000.0
3.0,2.0,2420,38781,1.0,5,349900.0
3.0,1.0,1080,6000,1.0,4,275000.0
4.0,2.5,3420,30410,2.0,3,725000.0
4.0,2.5,1870,7471,2.0,3,375000.0
4.0,2.5,2500,206474,1.0,3,806000.0
3.0,2.5,2150,8221,2.0,3,470000.0
3.0,2.25,1470,2500,2.0,3,490000.0
5.0,2.0,2130,4180,1.5,5,615000.0
3.0,1.0,1000,19204,1.0,3,249000.0
3.0,1.75,2390,7149,1.0,3,396500.0
2.0,1.0,860,2599,1.0,4,405000.0
3.0,2.5,1960,12476,2.0,4,560000.0
4.0,2.5,2000,6107,2.0,3,459950.0
3.0,1.0,1620,9450,1.5,3,265000.0
6.0,2.5,2890,8122,1.0,3,502000.0
3.0,1.75,1300,12731,1.0,3,430000.0
2.0,1.0,1080,3500,1.0,3,525000.0
4.0,2.5,2170,8518,1.0,3,415000.0
3.0,2.5,2260,10153,2.0,3,600000.0
3.0,1.75,1580,8820,1.0,4,225000.0
4.0,2.5,2620,4469,2.0,3,300000.0
4.0,2.5,1540,1860,2.0,3,491234.0
4.0,2.5,4570,74487,2.0,5,1580000.0
4.0,3.25,3440,7661,2.0,3,905000.0
5.0,2.5,1740,8750,1.0,4,199950.0
4.0,1.75,2160,4333,1.0,4,450000.0
3.0,1.0,1480,6978,2.0,4,899000.0
2.0,1.75,2260,280962,2.0,3,649000.0
4.0,3.5,3910,59863,2.0,4,780000.0
4.0,1.75,1700,20283,1.5,3,400000.0
5.0,2.5,4470,35124,2.5,3,831500.0
3.0,1.75,1800,6000,1.0,5,471001.0
3.0,3.25,1630,1677,3.0,3,385000.0
3.0,1.0,1030,9834,1.0,3,326000.0
1.0,1.0,720,5100,1.0,3,335000.0
4.0,1.5,1890,43560,1.0,4,320000.0
4.0,2.5,1840,5550,2.0,3,300000.0
4.0,2.5,2540,8400,2.0,5,269950.0
4.0,3.75,3520,3944,1.5,5,1220000.0
4.0,2.5,3220,7875,1.5,4,590000.0
3.0,2.0,1820,5000,1.5,4,750000.0
3.0,1.75,1230,9600,1.0,4,239950.0
3.0,2.0,1340,8505,1.0,3,215000.0
3.0,1.0,1200,13100,1.0,3,165000.0
3.0,1.75,1390,18200,1.0,4,261350.0
4.0,2.0,1730,3884,1.0,5,569000.0
3.0,2.25,1580,39189,1.0,3,425000.0
4.0,3.0,3520,4895,1.0,3,800000.0
4.0,2.5,2650,30500,1.0,4,715000.0
3.0,1.75,1310,12750,1.0,3,337000.0
4.0,2.5,2300,7989,2.0,3,560000.0
3.0,2.25,1780,7280,1.0,3,449500.0
3.0,3.25,1980,2850,3.0,3,660000.0
2.0,1.5,1300,1676,1.0,3,685000.0
5.0,3.5,3500,10155,2.0,3,905000.0
3.0,1.0,1830,8004,1.0,3,403500.0
3.0,2.25,1520,1245,3.0,3,405000.0
4.0,2.75,2700,37011,2.0,3,385000.0
3.0,2.75,2810,18731,2.0,4,1700000.0
3.0,2.5,1660,6263,2.0,3,285000.0
3.0,2.0,1310,6738,1.0,4,249900.0
4.0,3.5,2960,6000,2.0,3,633634.0
3.0,2.5,2242,4995,2.0,3,329900.0
3.0,2.5,2540,4775,2.0,3,310000.0
3.0,1.5,1420,1192,2.0,3,345000.0
3.0,1.5,1270,2356,2.0,3,160797.0
3.0,2.25,1300,907,2.0,3,562500.0
5.0,3.0,3190,7081,1.0,3,664950.0
5.0,3.25,2910,5027,2.0,3,515000.0
3.0,2.25,1630,3817,2.0,3,497000.0
5.0,3.0,2300,8214,2.0,3,312891.0
3.0,2.5,3310,5300,2.0,3,670000.0
2.0,1.5,940,1768,2.0,3,362500.0
2.0,0.75,1020,1350,2.0,3,402101.0
3.0,1.75,1520,6380,1.0,3,438000.0
4.0,1.75,2330,5000,1.5,4,687500.0
3.0,1.5,1010,9600,1.0,4,160000.0
3.0,1.75,1070,8000,1.0,3,415000.0
3.0,2.5,3170,12750,2.0,3,405000.0
4.0,2.5,3030,3841,3.0,3,880000.0
3.0,2.5,2270,100545,2.0,3,585000.0
4.0,2.5,2341,9594,2.0,3,640000.0
3.0,3.5,2130,6150,2.0,5,819000.0
3.0,1.75,2300,35722,1.0,3,520000.0
3.0,1.0,1660,11783,1.0,4,367500.0
4.0,2.75,2610,8760,1.0,4,762500.0
3.0,1.0,2150,7007,1.0,3,300000.0
3.0,2.5,2410,64073,1.0,4,625000.0
2.0,1.5,1580,3680,1.0,3,530000.0
3.0,2.5,1740,30886,2.0,3,379000.0
2.0,1.0,1270,5000,1.0,3,615000.0
2.0,2.25,2550,6000,2.0,5,660000.0
3.0,2.25,1860,15559,2.0,4,380000.0
4.0,1.75,2700,27072,1.0,3,314900.0
3.0,1.5,1460,8710,1.0,3,324950.0
3.0,1.75,1330,13102,1.0,3,225000.0
3.0,2.5,2070,4132,2.0,3,535000.0
3.0,1.5,1360,10726,1.0,4,348500.0
4.0,2.5,2650,18295,2.0,3,725000.0
4.0,3.0,3580,35261,1.5,3,925000.0
2.0,1.0,2034,13392,1.0,5,549000.0
3.0,2.0,1230,11413,1.0,3,400000.0
4.0,2.5,2450,55387,2.0,3,620000.0
6.0,2.75,2840,8346,1.0,5,665000.0
4.0,3.75,3820,53574,1.0,3,1215000.0
3.0,2.5,2740,5925,2.0,3,1157400.0
4.0,2.5,2090,5289,2.0,3,349950.0
5.0,4.75,6390,13180,2.0,3,2466350.0
4.0,2.0,2470,5080,1.5,3,339000.0
3.0,1.75,1720,4080,1.0,4,615000.0
4.0,3.25,3090,9571,2.0,3,751000.0
4.0,1.75,2320,3825,1.5,5,941000.0
4.0,1.75,1740,7700,1.0,5,600000.0
4.0,2.5,2950,4502,2.0,3,455000.0
0.0,0.0,4810,28008,2.0,3,1295648.0
3.0,2.5,1500,5412,1.0,5,485000.0
3.0,1.5,1810,100188,1.0,5,358000.0
3.0,1.0,1100,4128,1.0,4,339000.0
3.0,1.0,1490,7435,1.0,3,258000.0
2.0,1.5,1200,1259,2.0,3,455000.0
4.0,2.5,1890,8505,1.0,3,437000.0
3.0,1.75,2200,9840,1.0,5,689000.0
4.0,2.5,2510,7992,1.0,3,319000.0
3.0,2.25,1420,1309,3.0,3,510000.0
3.0,1.75,2000,9900,1.0,4,440000.0
2.0,2.0,1460,9052,1.0,5,1010000.0
4.0,2.5,3220,22588,2.0,3,875000.0
4.0,2.0,1310,8454,1.0,4,304000.0
2.0,1.0,690,5280,1.0,4,139000.0
3.0,1.75,1150,10466,1.0,5,464500.0
3.0,1.0,1480,7284,1.0,3,336500.0
4.0,1.75,1850,6000,1.0,4,230000.0
3.0,2.5,1930,4500,2.0,3,425000.0
2.0,1.0,750,5120,1.0,4,300000.0
3.0,2.25,1430,2003,2.0,3,457500.0
3.0,1.75,1840,11440,1.0,4,366000.0
3.0,2.0,1300,14350,1.0,3,502000.0
3.0,1.0,1050,7577,1.0,3,194000.0
4.0,2.25,2210,9371,2.0,4,305000.0
4.0,2.5,3220,15600,1.0,5,1250000.0
4.0,2.5,4620,20793,2.0,4,575000.0
4.0,1.75,1760,6204,1.0,4,343500.0
3.0,1.0,850,6906,1.0,3,325000.0
4.0,3.25,4690,14930,2.0,3,600000.0
4.0,3.5,3920,37122,2.0,3,850000.0
3.0,2.5,2140,3821,2.0,3,420000.0
2.0,2.0,1180,9265,1.0,3,257500.0
5.0,2.5,2360,11375,1.0,4,317000.0
3.0,2.25,3060,9950,1.5,4,970000.0
3.0,2.25,1670,7881,1.0,4,252000.0
3.0,1.5,1820,5756,1.5,3,683500.0
3.0,2.5,1970,9607,2.0,3,289000.0
2.0,2.25,930,747,2.0,3,355000.0
3.0,3.5,2300,5611,1.0,3,675000.0
3.0,2.5,2590,18980,1.0,4,396500.0
4.0,1.75,1450,8450,1.0,3,362500.0
4.0,1.75,1540,5120,1.0,5,395000.0
5.0,2.75,2730,22572,1.0,3,599000.0
3.0,1.0,880,18205,1.0,4,218000.0
4.0,2.5,3190,8195,2.0,3,589950.0
3.0,1.5,1330,7600,1.0,4,218000.0
3.0,1.75,1500,7200,1.0,3,360000.0
2.0,1.0,740,7680,1.0,4,350000.0
4.0,3.0,2560,5606,2.0,3,350000.0
3.0,2.0,2540,4750,1.5,5,845000.0
3.0,2.5,3200,203425,1.0,3,839000.0
4.0,3.0,3330,4000,1.0,3,850000.0
2.0,1.0,900,5220,1.0,4,329950.0
4.0,1.5,1600,6180,1.5,3,425000.0
2.0,1.0,970,5500,1.0,3,210000.0
2.0,1.0,1130,2640,1.0,4,631500.0
2.0,1.0,650,5400,1.0,3,295000.0
3.0,2.25,2400,5000,1.5,4,575000.0
3.0,2.5,2280,6031,2.0,3,415000.0
4.0,2.25,3550,13900,1.0,3,859000.0
4.0,2.5,2050,2772,2.0,3,639888.0
2.0,1.5,830,1119,2.0,3,329445.0
4.0,2.5,2440,4850,2.0,3,745641.0
3.0,2.5,1600,1936,2.0,3,395000.0
4.0,3.5,3190,31450,2.0,3,790000.0
4.0,1.0,2550,4000,2.0,3,890000.0
3.0,2.5,2180,7508,1.0,4,400000.0
3.0,2.0,1410,9600,1.0,4,365500.0
3.0,2.0,1410,5760,1.0,3,245000.0
4.0,2.5,2340,8548,2.0,3,390000.0
3.0,1.0,1320,9000,1.0,3,196500.0
4.0,1.75,3990,13470,2.0,3,1200000.0
3.0,1.0,1270,7566,1.0,4,276900.0
3.0,4.5,4380,47044,2.0,3,995000.0
4.0,3.25,4250,8570,2.0,3,2300000.0
3.0,2.5,1860,8060,2.0,4,505000.0
4.0,3.5,3770,37034,2.0,3,1229000.0
4.0,1.0,1530,8890,1.0,3,352000.0
4.0,4.0,3570,8250,2.0,3,597326.0
2.0,1.0,1740,5719,1.0,3,800000.0
3.0,2.5,1670,8364,1.0,4,270000.0
4.0,2.0,1570,9415,2.0,4,235000.0
2.0,2.5,1590,1845,2.0,3,409900.0
5.0,2.5,2980,5377,2.0,3,739900.0
4.0,2.5,2690,4736,2.0,3,608000.0
2.0,1.0,900,2910,1.0,5,381500.0
2.0,0.75,1440,3700,1.0,3,562100.0
4.0,2.5,3000,10392,2.0,3,740000.0
3.0,1.0,1640,18144,1.5,3,308000.0
5.0,3.5,3100,10200,1.0,3,905000.0
4.0,3.5,4000,15253,2.0,3,762000.0
4.0,2.0,2020,48693,1.5,3,356000.0
3.0,1.5,1840,5000,1.5,5,750000.0
4.0,2.25,2100,9984,1.0,4,418800.0
4.0,2.25,2460,11250,1.0,4,276000.0
3.0,2.5,2610,7510,2.0,3,725000.0
3.0,2.0,1460,6377,1.0,3,285000.0
3.0,1.0,1050,8498,1.0,3,205000.0
3.0,2.5,1790,8144,2.0,3,583000.0
4.0,2.5,2180,3375,1.5,4,657000.0
4.0,2.25,2050,9583,2.0,3,386000.0
5.0,3.0,2790,19439,1.0,5,589950.0
3.0,2.25,1700,3333,1.5,3,575000.0
3.0,2.5,2380,6832,2.0,3,574000.0
5.0,2.0,2000,4211,1.5,4,690500.0
2.0,1.75,1670,4008,1.0,3,565000.0
3.0,1.5,1190,4750,1.0,3,500000.0
6.0,2.25,3040,28535,1.0,3,330000.0
2.0,1.0,780,3475,1.0,4,286000.0
3.0,1.5,2330,11740,1.0,3,450000.0
4.0,2.75,2840,4000,1.5,5,870000.0
4.0,2.5,2490,5170,2.0,4,725000.0
2.0,1.0,770,4840,1.0,4,275000.0
3.0,2.75,1850,16960,1.0,4,645000.0
3.0,1.0,1090,3264,1.0,4,152000.0
4.0,2.0,1780,5336,1.5,5,315000.0
1.0,0.75,930,29258,1.0,3,190000.0
4.0,2.5,2770,5686,2.0,3,700000.0
3.0,1.0,1250,6180,1.5,3,233000.0
4.0,2.25,1830,6136,2.0,3,249000.0
2.0,1.0,870,5400,1.0,3,310000.0
3.0,1.5,1150,8450,1.0,4,265950.0
5.0,3.25,4500,9648,2.0,4,860000.0
3.0,1.0,1150,4800,1.5,4,200000.0
4.0,2.25,2000,3672,2.0,5,402000.0
6.0,2.0,1900,8240,1.0,2,305000.0
3.0,1.75,1640,10695,1.0,3,505000.0
3.0,1.5,2680,4775,2.0,5,1355000.0
3.0,2.5,2420,7307,2.0,3,482000.0
3.0,1.75,1790,7650,1.0,3,299950.0
4.0,2.5,3920,12415,2.0,3,770000.0
3.0,2.25,1640,8400,1.0,3,245700.0
3.0,1.0,890,8400,1.0,4,283000.0
4.0,2.75,1910,16532,1.0,4,650000.0
5.0,2.25,2140,7910,1.0,3,530000.0
3.0,1.75,2030,17100,1.0,4,440000.0
4.0,4.5,4225,284011,2.0,4,1005000.0
